timestamp_iso,impl_name,scenario,N,seed,rep_id,ops_in_run,total_time_ns,ns_per_op,init_time_ns_if_recorded,relocations_count,conversions_count
2025-09-21T20:40:15Z,std_vector,MIXED_R80W20,100000,42,1,100000,935200,9.3520,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R80W20,100000,42,2,100000,1784600,17.8460,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R80W20,100000,42,3,100000,1248200,12.4820,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R70W30,100000,42,1,100000,1200900,12.0090,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R70W30,100000,42,2,100000,1480900,14.8090,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R70W30,100000,42,3,100000,1224300,12.2430,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R50W50,100000,42,1,100000,1327200,13.2720,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R50W50,100000,42,2,100000,1751200,17.5120,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R50W50,100000,42,3,100000,1830300,18.3030,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R30W70,100000,42,1,100000,1177400,11.7740,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R30W70,100000,42,2,100000,1281900,12.8190,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R30W70,100000,42,3,100000,1738500,17.3850,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R10W90,100000,42,1,100000,1651200,16.5120,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R10W90,100000,42,2,100000,1761500,17.6150,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R10W90,100000,42,3,100000,1066200,10.6620,0,0,0
2025-09-21T20:40:15Z,std_vector,ADVERSARIAL_HOTSPOT,100000,42,1,100000,1835400,18.3540,0,0,0
2025-09-21T20:40:15Z,std_vector,ADVERSARIAL_HOTSPOT,100000,42,2,100000,3137700,31.3770,0,0,0
2025-09-21T20:40:15Z,std_vector,ADVERSARIAL_HOTSPOT,100000,42,3,100000,2768100,27.6810,0,0,0
2025-09-21T20:40:15Z,std_vector,INIT_ONLY,1000000,42,1,1,1331500,1331500.0000,1331500,0,0
2025-09-21T20:40:15Z,std_vector,INIT_ONLY,1000000,42,2,1,973800,973800.0000,973800,0,0
2025-09-21T20:40:15Z,std_vector,INIT_ONLY,1000000,42,3,1,2481300,2481300.0000,2481300,0,0
2025-09-21T20:40:15Z,std_vector,READ_UNWRITTEN,1000000,42,1,1000000,24617700,24.6177,0,0,0
2025-09-21T20:40:15Z,std_vector,READ_UNWRITTEN,1000000,42,2,1000000,21601600,21.6016,0,0,0
2025-09-21T20:40:15Z,std_vector,READ_UNWRITTEN,1000000,42,3,1000000,25869400,25.8694,0,0,0
2025-09-21T20:40:15Z,std_vector,WRITE_SEQUENTIAL,1000000,42,1,1000000,4919400,4.9194,0,0,0
2025-09-21T20:40:15Z,std_vector,WRITE_SEQUENTIAL,1000000,42,2,1000000,4448000,4.4480,0,0,0
2025-09-21T20:40:15Z,std_vector,WRITE_SEQUENTIAL,1000000,42,3,1000000,4530900,4.5309,0,0,0
